"Says a photo shows that climate change protesters left trash all over their protest side","https://www.politifact.com//factchecks/2019/sep/24/facebook-posts/photo-doesnt-show-trash-left-climate-strike-protes/","1"
"Says he got support all over Raleigh","https://www.politifact.com//factchecks/2017/oct/14/charles-francis/candidate-raleigh-mayor-says-he-got-support-all-ov/","3"
"Capitol Stephen F","https://www.politifact.com//factchecks/2018/apr/12/jonathan-saenz/texan-us-capitol-statues-stephen-f-austin-sam-hous/","2"
"000 to the Clinton Foundation","https://www.politifact.com//factchecks/2019/nov/15/facebook-posts/no-russia-did-not-donate-145-million-clinton-found/","1"
"Says Texas Department of Public Safety numbers show that 1","https://www.politifact.com//factchecks/2017/dec/22/lupe-valdez/lupe-valdez-says-unauthorized-immigrants-account-1/","3"
"Comprehensive immigration reform the bill we had back in 2013","https://www.politifact.com//factchecks/2019/feb/20/amy-klobuchar/would-2013-immigration-bill-have-saved-158-b/","3"
"Says El Chapo stated in court that James Comey helped launder 150 million cartel money for Pelosi","https://www.politifact.com//factchecks/2019/oct/01/facebook-posts/no-el-chapo-didnt-testify-comey-laundered-150-mill/","0"
"A third of Guatemalans intend to migrate to the United States","https://www.politifact.com//factchecks/2019/jul/26/ron-johnson/no-survey-did-not-say-third-guatemalans-intend-com/","2"
"Hunters contribute more than 500 million to West Virginia","https://www.politifact.com//factchecks/2018/dec/10/jim-justice/do-hunters-contribute-more-500-million-west-virgin/","4"
"FACT","https://www.politifact.com//factchecks/2019/feb/04/west-virginia-democratic-party/has-unemployment-not-fallen-under-gov-jim-justice/","2"
"People are starting to enter ERs with fungal lung infections from wearing masks","https://www.politifact.com//factchecks/2020/jul/06/facebook-posts/mask-wearing-causing-fungal-lung-infections-no-ano/","1"
"Satanic leader confesses to sacrificing 675 children gifted to him by doctors","https://www.politifact.com//factchecks/2018/aug/01/blog-posting/no-evidence-so-called-satanic-leader-sacrificed-60/","3"
"Americans would run out of avocados in three weeks if imports from Mexico were stopped due to a border closure","https://www.politifact.com//factchecks/2019/apr/03/blog-posting/holy-guacamole-would-america-really-run-out-avocad/","4"
"Our economy is growing at its fastest pace in nearly four years","https://www.politifact.com//factchecks/2019/feb/04/shelley-moore-capito/shelley-moore-capito-mostly-right-about-recent-gdp/","4"
"I have watched ICE liberate towns from the grasp of MS13","https://www.politifact.com//factchecks/2018/jul/09/donald-trump/did-ice-liberate-towns-donald-trump-claimed-have-w/","1"
"Says a video shows footage of the helicopter crash that killed Kobe Bryant","https://www.politifact.com//factchecks/2020/jan/27/viral-image/another-video-falsely-claims-show-footage-kobe-bry/","0"
"Says presidents George W","https://www.politifact.com//factchecks/2019/apr/15/howard-schultz/howard-schultzs-flawed-swipe-partisan-combat-immig/","2"
"Saudi terrorists has killed more Americans on our soil than any other nation","https://www.politifact.com//factchecks/2020/jan/10/facebook-posts/fact-checking-facebook-post-about-saudi-terrorists/","2"
"You have areas of Pennsylvania that are barely affected and the governor wants to keep them closed","https://www.politifact.com//factchecks/2020/may/18/donald-trump/fact-checking-trumps-claim-gov-tom-wolf-keeping-pa/","3"
"It helps employers","https://www.politifact.com//factchecks/2020/aug/10/facebook-posts/facebook-post-misleadingly-says-trump-payroll-tax-/","3"
"Burger King admits to using horse meat in burgers Whoppers","https://www.politifact.com//factchecks/2018/oct/24/blog-posting/burger-king-doesnt-use-horse-meat-burgers-viral-po/","1"
"Says Daniel Radcliffe has the coronavirus","https://www.politifact.com//factchecks/2020/mar/11/tweets/no-daniel-radcliffe-does-not-have-coronavirus/","0"
"California voters who go to the polls to vote in person will be TURNED AWAY CANNOT VOTE unless they change their voting preference to NO to mail in voting","https://www.politifact.com//factchecks/2020/sep/01/instagram-posts/social-media-posts-make-false-claim-ca-voters-will/","0"
" Tonight Speaker Pelosi said Members of Congress the President of the United States","https://www.politifact.com//factchecks/2020/feb/05/jake-tapper/nancy-pelosi-deviated-tradition-introducing-presid/","5"
"Pelosi tried to block voter IDabsentee ballot protections","https://www.politifact.com//factchecks/2020/apr/07/david-lewis/nc-republican-says-pelosi-tried-block-voter-id-abs/","3"
" Tell Congress we can end surprise billing without shredding the safety net","https://www.politifact.com//factchecks/2019/aug/07/physicians-fair-coverage/doctors-argue-plans-remedy-surprise-medical-bills-/","1"
"53 million a week is coming across the border in drugs","https://www.politifact.com//factchecks/2019/nov/18/david-mckinley/what-value-drugs-come-us-border/","4"
"COVID19s contagion probability between two people is 70 if the carrier is not masked 5 if the carrier is masked and 1","https://www.politifact.com//factchecks/2020/jul/01/viral-image/social-media-image-about-mask-efficacy-right-senti/","2"
"Go to 2020census","https://www.politifact.com//factchecks/2020/mar/23/facebook-posts/no-your-census-response-wont-affect-whether-you-ge/","1"
"80 of the people want the option of vote by mail","https://www.politifact.com//factchecks/2020/may/21/amy-klobuchar/amid-pandemic-polls-show-support-voting-mail/","3"
"The coronavirus is simply the common cold","https://www.politifact.com//factchecks/2020/mar/09/facebook-posts/2019-coronavirus-isnt-common-cold/","1"
"The Travis County propositions will not raise your taxes","https://www.politifact.com//factchecks/2017/oct/25/travis-forward/travis-forward-pac-inaccurately-says-proposed-coun/","1"
"All of this work helped us increase graduation rates by 42 percent and substantially reduce the racial achievement gap","https://www.politifact.com//factchecks/2019/feb/07/michael-bloomberg/bloomberg-claims-education-gains/","4"
"Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief","https://www.politifact.com//factchecks/2020/may/12/cal-cunningham/nc-democrat-misrepresents-tillis-position-aid-stat/","2"
"Children dont seem to be getting this virus","https://www.politifact.com//factchecks/2020/may/22/janel-brandtjen/yes-children-do-get-coronavirus-it-just-might-not-/","2"
"More Americans are uninsured today than when President Donald Trump took office","https://www.politifact.com//factchecks/2019/aug/13/tammy-baldwin/us-sen-baldwin-right-more-americans-are-without-he/","5"
"Everyone is only dying of coronavirus now","https://www.politifact.com//factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/","1"
"The migration of Hondurans toward the United States was funded by Democrat activists","https://www.politifact.com//factchecks/2018/oct/26/blog-posting/bloggers-trump-gaetz-offer-no-evidence-caravan-was/","1"
"Hurricane Irma could be a Category 6 by the time it hits East Coast","https://www.politifact.com//factchecks/2017/sep/06/blog-posting/no-hurricane-irma-cant-be-category-6-storm/","0"
"The first Statue of Liberty given to the U","https://www.politifact.com//factchecks/2020/jul/31/viral-image/viral-image-shows-caribbean-statue-unveiled-2007-n/","1"
"There arent enough ballots in question to change the outcome of the Harris vs","https://www.politifact.com//factchecks/2018/dec/04/north-carolina-republican-party/nc-gop-misleads-about-nc-election-fraud-investigat/","2"
"The man pictured in a mugshot is not Derek Chauvin the officer who was recorded kneeling on George Floyds neck","https://www.politifact.com//factchecks/2020/jun/05/viral-image/no-these-two-photos-derek-chauvin-dont-show-two-di/","1"
"Since the reopening of Georgia weve seen our COVID rate skyrocket by 40","https://www.politifact.com//factchecks/2020/may/15/stacey-abrams/stacey-abrams-gets-georgias-reopening-covid-19-tre/","1"
"If they were in a prison a federal prison they would get 300 minutes","https://www.politifact.com//factchecks/2019/jul/23/donna-shalala/yes-children-homestead-facility-get-far-less-time-/","3"
"Obama Announces Bid To Become UN Secretary General","https://www.politifact.com//factchecks/2018/apr/13/blog-posting/no-barack-obama-did-not-announce-bid-un-secretary-/","0"
"The existence of a canine coronavirus vaccine casts doubt on statements that there isnt one for humans","https://www.politifact.com//factchecks/2020/may/01/facebook-posts/canine-coronavirus-vaccine-exists-its-dogs-and-has/","1"
"Wayfair CEO steps down","https://www.politifact.com//factchecks/2020/jul/20/viral-image/no-wayfairs-ceo-has-not-resigned/","1"
"Did you see President Trumps RECORD TURNOUT","https://www.politifact.com//factchecks/2020/mar/20/brad-parscale/trump-beat-obamas-iowa-caucus-turnout-turnout-reco/","3"
"Tony Evers and Lt","https://www.politifact.com//factchecks/2020/aug/28/howard-marklein/claim-evers-barnes-did-not-call-peace-calm-after-b/","2"
"Says SJR 11 seeks to fix what is very quickly becoming a problem in Missouri initiative petitions and referendums are being filed at record highs","https://www.politifact.com//factchecks/2019/apr/17/eric-burlison/initiative-petitions-were-filed-record-highs-2018-/","4"
"Florida is one of only 10 states that totally prohibit a firearm registry","https://www.politifact.com//factchecks/2018/mar/08/perry-thurston/does-florida-prohibit-gun-registry-law-yes/","4"
"NC liquor stores were deemed essential because we have a lot of people who are chemically dependent on alcohol and if we suddenly cut off their access they would go into withdrawal and flood the emergency rooms","https://www.politifact.com//factchecks/2020/apr/17/jeff-jackson/why-are-nc-liquor-stores-considered-essential/","2"
"Liberal Democrats are the lower form of politicians","https://www.politifact.com//factchecks/2020/dec/04/viral-image/no-evidence-patton-said-about-liberal-democrats/","1"
"Bush and Barack Obama each tried to get immigration bills passed but it did not work because the other party was unwilling to provide the president and his party a victory","https://www.politifact.com//factchecks/2019/apr/15/howard-schultz/howard-schultzs-flawed-swipe-partisan-combat-immig/","2"
"Says Susan Collins voted against accountability for opioid makers and denied taking campaign money from a family who made its wealth selling OxyContin","https://www.politifact.com//factchecks/2020/aug/14/senate-majority-pac/fact-checking-attack-sen-susan-collins-over-opioid/","2"
"During the 1918 flu pandemic San Francisco residents formed the AntiMask League","https://www.politifact.com//factchecks/2020/apr/24/facebook-posts/yes-san-francisco-residents-formed-anti-mask-leagu/","4"
"The Obama administration left Trump with a stockpile with a cupboard that was bare","https://www.politifact.com//factchecks/2020/apr/08/donald-trump/trump-said-obama-admin-left-him-bare-stockpile-wro/","2"
"Bob Corker gave us the Iran Deal","https://www.politifact.com//factchecks/2017/oct/12/donald-trump/sen-bob-corker-responsible-iran-deal-donald-trump-/","1"
"West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia","https://www.politifact.com//factchecks/2019/may/10/west-virginia-republican-party/does-west-virginia-rank-top-quarter-states-educati/","1"
"Go Astros Texas loves me I get the best kind of love there","https://www.politifact.com//factchecks/2019/oct/28/facebook-posts/trump-did-not-threaten-rename-white-house-astros-a/","0"
"Washington State Legislature votes to change its name because George Washington owned Slaves","https://www.politifact.com//factchecks/2017/sep/27/blog-posting/no-washington-state-did-not-change-its-name-becaus/","0"
"For more than a year I have been saying that its time for Congress to act and begin impeachment proceedings","https://www.politifact.com//factchecks/2019/jun/10/beto-orourke/beto-orourke-impeachment-trump-congress-time-act/","2"
"Our courts find that 80 percent of those who do file for asylum arent qualified for it do not merit that relief","https://www.politifact.com//factchecks/2018/jul/02/jeff-sessions/jeff-sesssions-false-claim-80-percent-asylum-appli/","1"
"1 in 100 people are sociopaths","https://www.politifact.com//factchecks/2018/mar/30/michael-mccaul/michael-mccaul-says-1-100-people-sociopath/","4"
"We saw the true danger of the FCCs net neutrality repeal when Verizon was caught throttling California fire fighters","https://www.politifact.com//factchecks/2018/sep/07/fight-future/could-net-neutrality-have-shielded-california-fire/","3"
"shuts down Gateway Pundit and Breitbart reports on discredited Allred accuser","https://www.politifact.com//factchecks/2017/dec/11/gateway-pundit/facebook-did-not-remove-gateway-pundit-report-afte/","1"
"6 U","https://www.politifact.com//factchecks/2021/jan/08/jonathan-brostoff/capitol-police-not-secret-service-shot-and-killed-/","1"
"Says his campaign hasnt accepted corporate PAC money and isnt funded by special interests","https://www.politifact.com//factchecks/2019/nov/21/cal-cunningham/cunningham-claim-about-corporate-money-misleading/","2"
"Innovation is happening right here","https://www.politifact.com//factchecks/2017/dec/15/roy-blunt/sen-roy-blunt-mostly-right-about-health-care-progr/","4"
"They never thought","https://www.politifact.com//factchecks/2019/nov/19/donald-trump/donald-trump-schiff-ukraine-timeline-phone-memo/","1"
"At the same time President Trump talks about supporting veterans he is deporting service members who have volunteered to serve this country","https://www.politifact.com//factchecks/2019/jul/19/tulsi-gabbard/gabbard-hits-target-claim-trump-and-military-depor/","4"
"Aunt Jemima was photographed chained to a table","https://www.politifact.com//factchecks/2020/jun/23/viral-image/aunt-jemima-chains-modern-art-not-old-picture/","1"
"Says Stephen F","https://www.politifact.com//factchecks/2018/mar/01/ann-teich/austin-school-board-member-says-stephen-f-austin-a/","5"
"Quotes show Democrats supported riots when BLM was BURNING down cities and killing people in the streets","https://www.politifact.com//factchecks/2021/jan/07/facebook-posts/quotes-4-democrats-twisted-make-it-look-they-endor/","2"
"The rainy day fund is 320 million","https://www.politifact.com//factchecks/2019/feb/28/terry-katsma/state-lawmakers-claim-about-rainy-day-fund-money/","4"
"Weve got dozens of counties around America that have zero insurers left","https://www.politifact.com//factchecks/2017/aug/24/paul-ryan/ryan-way-obamacare-county-insurance-stat-cnn-town-/","0"
"President Trump condemned white supremacists yesterday","https://www.politifact.com//factchecks/2020/oct/01/donald-trump/no-joe-biden-didnt-use-racist-hand-gesture-he-was-/","0"
"Says that under the law New York City Mayor Bill de Blasio cant open the citys schools","https://www.politifact.com//factchecks/2020/apr/30/andrew-cuomo/both-cuomo-de-blasio-can-exercise-power-close-nyc-/","3"
"The estate tax would punish family farms and small businesses forcing them to be sold off instead of passed on to the next generation","https://www.politifact.com//factchecks/2020/jul/23/national-republican-senatorial-committee/republican-committees-claim-about-estate-tax-isnt-/","2"
"82 of Americans","https://www.politifact.com//factchecks/2020/sep/22/bob-good/bob-good-misrepresents-joe-bidens-tax/","1"
"A Georgia Bureau of Investigation agent was killed for investigating the election","https://www.politifact.com//factchecks/2020/dec/17/facebook-posts/no-georgia-agent-wasnt-killed-investigating-electi/","1"
"US representatives promise implement of UN guncontrol plans","https://www.politifact.com//factchecks/2018/jul/10/blog-posting/conservative-website-wrong-purpose-effects-un-conf/","2"
"That death toll estimate was done by Democrats","https://www.politifact.com//factchecks/2018/sep/18/donald-trump/trump-lacks-proof-puerto-rico-hurricane-death-toll/","1"
"Says Jacob Blake declared he had a gun in the car and was going to go get it and was brandishing a knife","https://www.politifact.com//factchecks/2020/aug/27/facebook-posts/no-jacob-blake-did-not-brandish-knife-gun-kenosha/","1"
"Says Tony Evers allowed a middleschool teacher found guilty of spreading pornographic material at school to keep teaching students","https://www.politifact.com//factchecks/2017/sep/08/republican-party-wisconsin/wisconsin-gop-mostly-misfires-attack-governor-cand/","2"
"Says Planned Parenthood founder Margaret Sanger said Slav Latin and Hebrew immigrants are human weeds","https://www.politifact.com//factchecks/2019/jan/25/viral-image/no-margaret-sanger-never-said-slav-latin-and-hebre/","0"
"Says Joe Biden supported the Castro regime and meeting with Maduro","https://www.politifact.com//factchecks/2020/jul/01/rick-scott/scotts-misleading-attack-biden-about-castro-maduro/","2"
"Bill Gates Former Doctor Says Billionaire Refused To Vaccinate His Children","https://www.politifact.com//factchecks/2018/may/02/yournewswirecom/Website-falsely-claims-Bill-Gates-refused-to-vacci/","0"
"A gerrymander is by definition and common understanding a strange looking monster drawing","https://www.politifact.com//factchecks/2018/jan/10/robin-hayes/nc-gop-gerrymander-strange-looking-monster-drawing/","2"
"In Australia they went and confiscated all the guns","https://www.politifact.com//factchecks/2019/aug/19/matt-gaetz/fact-checking-matt-gaetz-gun-bans-australia-and-ve/","2"
"A photo taken by a journalist showing a beach in Jacksonville Fla","https://www.politifact.com//factchecks/2020/apr/21/viral-image/yes-photo-jacksonville-beach-during-pandemic/","1"
"and as a result of that countries have stepped up contributions toward their own defense","https://www.politifact.com//factchecks/2017/oct/15/rex-tillerson/tillerson-says-trumps-rhetoric-has-led-increase-de/","3"
"Says Joe Biden received a sudden influx of 138339 votes in Michigan while Donald Trump received none","https://www.politifact.com//factchecks/2020/nov/04/tweets/no-biden-did-not-receive-thousands-mysteriously-su/","1"
"Texas is home to more feral pigs than any other state an estimated 50 percent to 75 percent of all feral swine in the nation","https://www.politifact.com//factchecks/2018/feb/01/southwest-farm-press/more-feral-hogs-texas-than-any-other-state-but-not/","3"
"Says Glenn Grothman is the singlemost partisan member of the House","https://www.politifact.com//factchecks/2017/nov/08/dan-kohl/wisconsins-glenn-grothman-his-rival-claims-most-pa/","3"
"Says all Vegas hotels but Trumps have donated food rooms in COVID response","https://www.politifact.com//factchecks/2020/apr/16/facebook-posts/trumps-vegas-hotel-hasnt-made-donations-it-isnt-on/","2"
"Says Eric Trump said The president should be able to choose governors senators and congressmen just like our founders meant it to be","https://www.politifact.com//factchecks/2019/feb/14/viral-image/no-eric-trump-didnt-say-only-president-should-have/","0"
"And now under the Trump campaign its the Cambridge Analytica scandal","https://www.politifact.com//factchecks/2018/mar/22/meghan-mccain/comparing-facebook-data-use-obama-cambridge-analyt/","3"
"Im just in their way","https://www.politifact.com//factchecks/2019/oct/25/viral-image/no-donald-trump-didnt-say-about-christian-values-a/","1"
"Says Texas has lower taxes and less regulations than anywhere else in the U","https://www.politifact.com//factchecks/2020/oct/23/roger-williams/no-texas-does-not-have-lowest-taxes-and-fewest-reg/","1"
"3 election","https://www.politifact.com//factchecks/2020/nov/13/ben-wikler/democrats-jump-gun-claim-absentee-ballot-rejection/","2"
"Australia Closing Borders in a few hours for 6months","https://www.politifact.com//factchecks/2020/mar/25/facebook-posts/fact-checking-claim-australias-borders-closure/","3"
"Bernie Sanders never held a job until age 53","https://www.politifact.com//factchecks/2019/sep/27/facebook-posts/social-media-posts-mislead-democratic-senators-rec/","1"
"So now Congress is going to be fully engaged on the threats of Iran","https://www.politifact.com//factchecks/2017/oct/19/nikki-haley/haley-wrongly-says-congress-had-no-input-iran-nucl/","2"
"Says Congress gave Wall Street trillions of dollars of zero interest loans","https://www.politifact.com//factchecks/2019/oct/25/bernie-sanders/bernie-sanders-overstates-recession-aid-wall-stree/","3"
"Anthony Fauci has known for 15 years that chloroquine and hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases","https://www.politifact.com//factchecks/2020/may/06/blog-posting/dont-fall-conspiracy-about-dr-anthony-fauci-hydrox/","1"
"The Trump family was disallowed from operating any charity in the State of New York because they stole from a kids cancer charity","https://www.politifact.com//factchecks/2019/oct/24/facebook-posts/trump-family-disallowed-operating-charities-new-yo/","1"
"Says Nike pays factory workers 80 of whom are women 20 cents an hour and has them work 70 to 80 hours a week","https://www.politifact.com//factchecks/2019/nov/22/facebook-posts/post-about-nike-factory-workers-uses-outdated-numb/","3"
"But correlation doesnt prove causation and theres a significant body of research showing that weight stigma and weight cycling can explain most if not all of the associations we see between higher weights and poor health outcomes","https://www.politifact.com//factchecks/2019/sep/17/christy-harrison/obesity-stigma-and-yo-yo-dieting-not-bmi-behind-ch/","2"
"I didnt say theyre going to write me a check for 20 billion or 10 billion","https://www.politifact.com//factchecks/2019/jan/10/donald-trump/trump-claims-he-never-meant-mexico-would-write-che/","1"
"Now immediately upon its building with a powerful barrier in place El Paso is one of the safest cities in our country","https://www.politifact.com//factchecks/2019/feb/08/donald-trump/no-border-barrier-did-not-drive-down-crime-el-paso/","1"
"For us to try and imitate what the Soviets are doing in Red Square would make us look weak","https://www.politifact.com//factchecks/2019/jul/03/viral-image/did-eisenhower-say-military-parade-would-make-us-l/","3"
"So now they take drugs literally and they throw it a hundred pounds of drugs","https://www.politifact.com//factchecks/2017/sep/27/donald-trump/trump-largely-accurate-claim-about-drugs-catapulte/","4"
"Kamala Harris is the prosecutor who refused to charge the police in the murder of Oscar Grant","https://www.politifact.com//factchecks/2020/aug/14/viral-image/no-kamala-harris-wasnt-prosecutor-fruitvale-statio/","1"
"Since 1938 the minimum wage has been increased 23 times and was raised 21 times during Democratic congresses and only twice during Republican ones","https://www.politifact.com//factchecks/2019/feb/14/facebook-posts/yes-democrats-held-majority-almost-every-time-cong/","4"
"and Ms","https://www.politifact.com//factchecks/2017/oct/08/chris-cox/nras-chris-cox-falsely-says-dianne-feinstein-wante/","1"
"over 400 billion","https://www.politifact.com//factchecks/2020/feb/05/tammy-baldwin/wisconsin-sen-baldwin-makes-cents-costs-climate-ch/","4"
"Washington Heidi supports sanctuary cities where illegal immigrants can be released on our streets like this criminal who was let go and then sexually assaulted a child","https://www.politifact.com//factchecks/2018/oct/19/senate-leadership-fund/heidi-heitkamps-record-immigration-sanctuary-citie/","2"
"Says the bones of children were found on Jeffrey Epsteins island","https://www.politifact.com//factchecks/2019/sep/04/facebook-posts/no-bones-children-were-not-discovered-jeffrey-epst/","1"
"Watch those GDP numbers","https://www.politifact.com//factchecks/2018/jul/02/donald-trump/donald-trump-base-describing-gdp-growth-his-watch/","1"
"What exists is a difference in leadership","https://www.politifact.com//factchecks/2020/may/15/facebook-posts/fact-checking-why-us-has-more-covid-19-deaths-cana/","3"
"Because the Federal Reserve recently cut interest rates to near 0 the Fed will be of little consequence now","https://www.politifact.com//factchecks/2020/mar/18/joe-biden/despite-rates-0-fed-still-has-tools-available-stab/","1"
"The Nevada Gaming Commission did not find Trump trustworthy enough for a gaming license","https://www.politifact.com//factchecks/2019/jul/09/viral-image/no-evidence-nevada-gaming-commission-said-donald-t/","1"
"Says Donald Trump scored a 73 on an IQ test administered to him while in high school at New York Military Academy","https://www.politifact.com//factchecks/2019/may/14/viral-image/social-media-post-sharing-newspaper-story-trump-ha/","0"
"was largely unable to import supplies from China","https://www.politifact.com//factchecks/2020/apr/23/marco-rubio/did-china-halt-exports-face-masks-us/","2"
"Says people shouldnt make birthday donations on Facebook because the organization can claim the donation as a tax writeoff and only has to deliver 15 of the donation to the charity organization","https://www.politifact.com//factchecks/2019/nov/11/facebook-posts/post-facebook-spreads-myths-about-platforms-birthd/","1"
"Reauthorizing the Childrens Health Insurance Program for six years saves 1 billion and doing it for 10 years saves 6 billion","https://www.politifact.com//factchecks/2018/jan/24/nancy-pelosi/nancy-pelosi-correct-renewing-kids-health-program-/","5"
"Joe Biden and Kamala Harris governmentrun health care plan could lead to hospitals being closed put Medicare coverage at risk and give benefits to illegal immigrants","https://www.politifact.com//factchecks/2020/nov/01/donald-trump/trumps-misleading-attack-bidens-health-care-plan/","2"
"Small businesses in West Virginia make up 99 percent of the total number of businesses in the state and employ nearly 50 percent of the states workforce","https://www.politifact.com//factchecks/2019/apr/24/nikki-bowmar/taking-stock-small-businesses-impact-wva-economy/","4"
"Its now constitutional to ban assault weapons in Illinois","https://www.politifact.com//factchecks/2018/feb/27/nancy-rotering/after-parkland-can-illinois-communities-ban-assaul/","5"
"Says NASCAR announced that driver Bubba Wallace mistook a serpentine automotive belt for a noose in his garage stall","https://www.politifact.com//factchecks/2020/jun/22/facebook-posts/no-nascar-didnt-say-noose-found-bubba-wallaces-gar/","0"
" WRONG AGAIN","https://www.politifact.com//factchecks/2018/may/29/donald-trump/donald-trump-said-ny-times-source-didnt-exist-he-d/","0"
"Says she voted to stop a new age tax under which Arizonans age 50 over could be charged 5 times more for their health care","https://www.politifact.com//factchecks/2018/sep/19/kyrsten-sinema/fact-checking-kyrsten-sinemas-claim-about-age-tax-/","3"
"Ive never cast a vote to shut down the government","https://www.politifact.com//factchecks/2018/aug/06/kevin-cramer/kevin-cramer-distorts-shutdown-record/","2"
"Ive already traveled to Washington D","https://www.politifact.com//factchecks/2019/mar/07/ron-desantis/did-florida-gov-ron-desantis-get-historic-commitme/","2"
" This is a statewide issue","https://www.politifact.com//factchecks/2019/apr/26/maxine-lipeles/are-all-missouri-coal-ash-ponds-really-causing-gro/","5"
"Haiti official getting ready to testify against Clinton Foundation corruption next week found dead with gunshot to the head","https://www.politifact.com//factchecks/2018/jan/26/us-political-news/fake-story-ties-dead-haitian-official-clinton-foun/","0"
"997 for people ages 0 to 19 99","https://www.politifact.com//factchecks/2020/dec/22/tweets/viral-tweet-cites-made-cdc-covid-19-survival-rates/","1"
"Burka clad woman runs over baby gets away with crime for one stunning reason","https://www.politifact.com//factchecks/2018/jun/26/blog-posting/blog-site-wrongly-claims-muslim-woman-escaped-puni/","1"
"Says COVID19 has killed more North Carolinians in a year than the flu has in 10 years","https://www.politifact.com//factchecks/2020/dec/04/mandy-cohen/nc-covid-19-deaths-surpass-10-years-flu-deaths/","5"
"We end the 100 billion a year that the health care industry makes","https://www.politifact.com//factchecks/2020/jan/15/bernie-sanders/sanders-medicare-all-plan-targets-health-industrys/","5"
"Says at his confirmation hearing Brett Kavanaugh said birth control methods could be considered abortioninducing drugs","https://www.politifact.com//factchecks/2018/sep/10/kamala-harris/brett-kavanaugh-birth-control-abortion-inducing/","1"
"The CDC can detain anyone with a fever indefinitely","https://www.politifact.com//factchecks/2020/mar/16/blog-posting/clarifying-whats-accurate-and-not-claims-about-qua/","1"
"Some of the Democrats have been talking about ending coverage for preexisting conditions","https://www.politifact.com//factchecks/2018/oct/05/donald-trump/donald-trumps-pants-fire-claim-about-democrats-pre/","0"
"Fiftytwo counties have average taxes of above the SALT 10000 cap","https://www.politifact.com//factchecks/2019/apr/17/andrew-cuomo/cuomo-claims-tax-change-bad-ny/","2"
"Democrats have forced a special election","https://www.politifact.com//factchecks/2019/mar/15/north-carolina-republican-party/nc-gop-falsely-says-democrats-forced-special-elect/","1"
"I dont think theres any doubt Joe Bidens senile","https://www.politifact.com//factchecks/2020/oct/01/brit-hume/geriatrics-experts-say-brit-humes-claim-joe-biden-/","1"
"In April the vast majority will be filling out their taxes on a single postcard","https://www.politifact.com//factchecks/2017/dec/21/ivanka-trump/ivanka-trump-wrong-april-vast-majority-will-be-fil/","1"
"Say that according to the Los Angeles Times 95 of warrants for murder in Los Angeles are for illegal aliens more than twothirds of all births in Los Angeles County are to illegal alien Mexicans on Medicaid nearly 60 of all occupants of HUD properties are illegal and Nancy Pelosi wants to put a windfall tax on retirement fund profits","https://www.politifact.com//factchecks/2020/jul/29/facebook-posts/debunking-14-year-old-post-immigrants-los-angeles/","0"
"Wisconsin is clearly seeing a decline in COVID infections","https://www.politifact.com//factchecks/2020/apr/21/wisconsin-republican-legislative-leaders/no-wisconsin-not-clearly-seeing-decline-covid-case/","2"
"San Juan Teamsters didnt show up for work to distribute relief supplies because they went on strike","https://www.politifact.com//factchecks/2017/oct/03/blog-posting/fake-news-posts-blame-puerto-ricos-truck-drivers-r/","0"
"The moment she turned on the gas stove her hands caught fire due to the alcohol contained in the sanitizer","https://www.politifact.com//factchecks/2020/apr/03/facebook-posts/dont-let-facebook-post-scare-you-hand-sanitizer-fl/","1"
"rejected","https://www.politifact.com//factchecks/2020/jul/31/viral-image/viral-image-shows-caribbean-statue-unveiled-2007-n/","1"
"North Carolinas health department is telling hospitals that if they decide to do elective surgeries they wont be eligible to receive protective equipment from the state","https://www.politifact.com//factchecks/2020/may/08/warren-daniel/no-evidence-mandy-cohen-threatened-withhold-ppe-nc/","1"
"Paul Ryan has blocked all action to strengthen our gun laws","https://www.politifact.com//factchecks/2018/apr/06/giffords/gabrielle-giffords-group-claims-gun-rights-backer-/","2"
"Illinois got into fiscal problems because of a Republican governor who was governor there before Gov","https://www.politifact.com//factchecks/2020/may/08/nancy-pelosi/pelosi-exaggerates-former-republican-governors-rol/","2"
"Womens unemployment has been lower under President Trump than its been in nearly 70 years","https://www.politifact.com//factchecks/2019/sep/26/west-virginia-republican-party/unemployment-women-lowest-point-almost-70-years/","4"
"Speaking of his restriction on travel from China I had Joe Biden calling me xenophobic","https://www.politifact.com//factchecks/2020/mar/27/donald-trump/fact-checking-whether-biden-called-trump-xenophobi/","2"
"Masks should only be used by healthcare workers caretakers or by people who are sick with symptoms like fever and cough","https://www.politifact.com//factchecks/2020/aug/18/facebook-posts/facebook-posts-labels-months-old-image-mask-policy/","1"
"Black Lives Matter injures 1000 police officers kills 36 people and does 8 billion in damage","https://www.politifact.com//factchecks/2020/aug/07/facebook-posts/no-proof-black-lives-matter-killed-36-people-injur/","1"
"city of 400000 or more that does not have a sales tax or local income tax","https://www.politifact.com//factchecks/2019/sep/18/tom-barrett/barrett-overshoots-claim-about-milwaukee-tax-rates/","3"
"When Sen","https://www.politifact.com//factchecks/2020/oct/31/raphael-warnock/fact-checking-raphael-warnocks-claim-georgia-sen-k/","3"
"New study","https://www.politifact.com//factchecks/2020/jul/16/facebook-posts/2017-18-flu-season-study-does-not-include-covid-19/","1"
